0.10610079575597275, 0.10574018126888163
2.0954907161803753, 3.126888217522662
4.641909814323611, 5.876132930513597
7.427055702917775, 7.99093655589124
10.132625994694962, 9.62235649546828
13.07692307692308, 10.921450151057403
15.862068965517246, 11.978851963746225
18.647214854111407, 12.915407854984897
21.352785145888596, 13.700906344410877
24.29708222811671, 14.456193353474323
26.843501326259947, 15.060422960725077
29.54907161803714, 15.72507552870091
32.09549071618037, 16.208459214501513
34.641909814323604, 16.722054380664655
37.18832891246684, 17.17522658610272
39.57559681697613, 17.537764350453173
41.80371352785145, 17.900302114803626
44.11140583554376, 18.111782477341393
46.259946949602124, 18.26283987915408
48.328912466843505, 18.383685800604233
52.22811671087537, 18.232628398791544
53.501326259947, 18.02114803625378
54.61538461538468, 17.77945619335348
55.5702917771884, 17.537764350453177
56.445623342175146, 17.20543806646526
57.24137931034492, 16.87311178247734
57.87798408488063, 16.570996978851966
57.87798408488063, 16.51057401812689
57.87798408488063, 16.48036253776435
57.9575596816976, 16.480362537764353
58.59416445623342, 16.087613293051362
59.3103448275862, 15.604229607250758
59.78779840848805, 15.15105740181269
60.10610079575596, 14.637462235649547
60.50397877984084, 14.033232628398792
60.82228116710875, 13.429003021148038
61.061007957559674, 12.734138972809669
61.140583554376654, 12.069486404833839
61.140583554376654, 11.344410876132931
60.981432360742694, 10.528700906344413
60.74270557029177, 9.682779456193353
60.26525198938992, 8.746223564954683
59.70822281167107, 7.7190332326284015
58.957131855908266, 6.618555696325894
58.00273808505177, 5.44790956047169
56.90151450329426, 4.137900789396745
55.580046205185255, 2.7721469642335066
54.331992812526735, 1.2949030308936749
52.93710960896723, -0.21021342949030242
51.909300932660216, -1.798947471006727
51.17515187815521, -3.415554039567297
51.028322067254216, -4.9206704999512745
51.395396594506714, -6.3421693792028115
52.20296055446223, -7.512815515057017
53.37759904167023, -8.432608907513888
54.84589715068024, -9.101549556573438
56.60785488149226, -9.491764935191505
58.957131855908266, -9.575382516323948
61.9671429793788, -9.268784718838322
62.92153675023531, -9.101549556573438
64.4632497646958, -8.767079232043663
66.15179259005731, -8.432608907513888
67.98716522631983, -7.986648474807527
69.67570805168134, -7.512815515057017
71.43766578249338, -6.95536497417406
73.27303841875587, -6.370041906246957
75.03499614956789, -5.756846311275705
76.87036878583041, -5.087905662216162
78.55891161119192, -4.363219959068317
80.17403953110298, -3.5827892018321847
81.71575254556342, -2.7187408634636014
83.25746556002397, -1.7432024169184288
84.79917857448444, -0.6283013351525213
86.19406177804393, 0.6538349088782738
87.58894498160353, 2.270441477438844
88.91041327971246, 4.249390897573335
90.08505176692046, 6.8972809667673705
91.33310515957902, 10.743689698859761
91.920424403183, 13.865412727804308
